# Wavenumber	Transmittence
2288.00	0.895020
2273.00	0.893020
2148.00	0.916820
2153.00	0.915100
2193.00	0.911920
2298.00	0.897380
2143.00	0.919200
2263.00	0.893440
2163.00	0.912500
2168.00	0.911500
2203.00	0.911800
2313.00	0.898400
2133.00	0.923900
2178.00	0.909900
2223.00	0.913020
2218.00	0.912360
2208.00	0.911700
2183.00	0.909940
2113.00	0.927600
2253.00	0.899620
2158.00	0.913580
2233.00	0.912420
2128.00	0.925460
2198.00	0.912300
2123.00	0.926480
2248.00	0.903160
2118.00	0.927280
2173.00	0.910520
2138.00	0.921660
2108.00	0.927700
2303.00	0.898800
2228.00	0.913360
2308.00	0.899820
2188.00	0.911020
2268.00	0.892720
2238.00	0.909660
2243.00	0.906420
2213.00	0.911820
2258.00	0.895420
2293.00	0.896120
2283.00	0.894180
2278.00	0.893420
