# Wavenumber,Transmittence
2173.00,0.910520
2203.00,0.911800
2198.00,0.912300
2333.00,0.888080
2273.00,0.893020
2288.00,0.895020
2163.00,0.912500
2148.00,0.916820
2293.00,0.896120
2258.00,0.895420
2188.00,0.911020
2208.00,0.911700
2323.00,0.892460
2298.00,0.897380
2143.00,0.919200
2243.00,0.906420
2218.00,0.912360
2238.00,0.909660
2178.00,0.909900
2338.00,0.887380
2268.00,0.892720
2343.00,0.886860
2253.00,0.899620
2228.00,0.913360
2248.00,0.903160
2168.00,0.911500
2313.00,0.898400
2223.00,0.913020
2233.00,0.912420
2278.00,0.893420
2263.00,0.893440
2158.00,0.913580
2283.00,0.894180
2213.00,0.911820
2138.00,0.921660
2308.00,0.899820
2318.00,0.895560
2303.00,0.898800
2328.00,0.889860
2183.00,0.909940
2153.00,0.915100
2193.00,0.911920
