# Wavenumber	Transmittence
2203.00	0.911800
2168.00	0.911500
2223.00	0.913020
2188.00	0.911020
2103.00	0.927700
2248.00	0.903160
2143.00	0.919200
2148.00	0.916820
2113.00	0.927600
2238.00	0.909660
2208.00	0.911700
2283.00	0.894180
2213.00	0.911820
2123.00	0.926480
2163.00	0.912500
2128.00	0.925460
2218.00	0.912360
2133.00	0.923900
2153.00	0.915100
2198.00	0.912300
2173.00	0.910520
2138.00	0.921660
2263.00	0.893440
2278.00	0.893420
2233.00	0.912420
2093.00	0.927340
2253.00	0.899620
2118.00	0.927280
2193.00	0.911920
2098.00	0.927620
2268.00	0.892720
2183.00	0.909940
2243.00	0.906420
2273.00	0.893020
2108.00	0.927700
2258.00	0.895420
2228.00	0.913360
2158.00	0.913580
2178.00	0.909900
