# Wavenumber	Transmittence
988.00	0.005060
1083.00	0.672640
1013.00	0.442080
1038.00	0.575360
998.00	0.068820
1043.00	0.556240
1018.00	0.512160
1073.00	0.636020
1108.00	0.561260
1003.00	0.175940
1088.00	0.716240
1143.00	0.690740
1098.00	0.662220
1063.00	0.618180
1138.00	0.672820
1078.00	0.648980
1033.00	0.577640
1148.00	0.728900
983.00	0.013940
1093.00	0.716120
1123.00	0.705980
1023.00	0.567580
1103.00	0.594500
1113.00	0.605700
1058.00	0.587800
1068.00	0.630240
1118.00	0.662200
1053.00	0.556440
1133.00	0.672480
1008.00	0.306100
993.00	0.009320
1128.00	0.698740
1028.00	0.577260
1048.00	0.531900
