# Wavenumber Transmittence
2573.00 0.793880
2598.00 0.764120
2613.00 0.741900
2553.00 0.817120
2628.00 0.723780
2583.00 0.785300
2658.00 0.640700
2513.00 0.879700
2533.00 0.854980
2648.00 0.656940
2663.00 0.641640
2623.00 0.728180
2593.00 0.772120
2578.00 0.789300
2563.00 0.804220
2543.00 0.831960
2558.00 0.810440
2503.00 0.892480
2668.00 0.644860
2538.00 0.843560
2523.00 0.867640
2643.00 0.674800
2603.00 0.756500
2548.00 0.824200
2568.00 0.798580
2588.00 0.780260
2508.00 0.887380
2618.00 0.734860
2633.00 0.710800
2653.00 0.643880
2608.00 0.749120
2528.00 0.862980
2518.00 0.870140
2638.00 0.692800
