# Wavenumber,Transmittence
3658.00,0.913180
3583.00,0.929280
3453.00,0.931280
3603.00,0.913620
3588.00,0.925720
3513.00,0.933420
3608.00,0.910100
3488.00,0.931960
3493.00,0.932220
3553.00,0.938140
3448.00,0.930160
3468.00,0.932000
3613.00,0.907420
3638.00,0.910500
3443.00,0.929040
3503.00,0.932820
3628.00,0.910420
3618.00,0.907220
3458.00,0.932060
3483.00,0.931900
3508.00,0.933120
3573.00,0.935020
3593.00,0.921600
3518.00,0.933800
3623.00,0.907840
3463.00,0.932000
3633.00,0.911860
3528.00,0.934700
3653.00,0.912660
3498.00,0.932520
3473.00,0.931980
3523.00,0.934200
3563.00,0.937400
3533.00,0.935100
3643.00,0.909000
3558.00,0.938460
3568.00,0.936400
3478.00,0.931900
3648.00,0.909420
3548.00,0.937060
3598.00,0.917520
3578.00,0.932220
3538.00,0.935560
3543.00,0.936060
