# Wavenumber Transmittence
2078.00 0.922700
2058.00 0.919000
2113.00 0.927600
2098.00 0.927620
2173.00 0.910520
2133.00 0.923900
2073.00 0.922780
2043.00 0.909340
2048.00 0.912360
2143.00 0.919200
2083.00 0.922820
2128.00 0.925460
2108.00 0.927700
2118.00 0.927280
2163.00 0.912500
2148.00 0.916820
2038.00 0.906980
2158.00 0.913580
2168.00 0.911500
2103.00 0.927700
2053.00 0.915580
2153.00 0.915100
2123.00 0.926480
2138.00 0.921660
2088.00 0.925120
2093.00 0.927340
2068.00 0.922760
2063.00 0.921600
