# Wavenumber	Transmittence
3763.00	0.904540
3738.00	0.897360
3743.00	0.902380
3673.00	0.912480
3698.00	0.908800
3608.00	0.910100
3728.00	0.904760
3718.00	0.913340
3733.00	0.897780
3703.00	0.910520
3658.00	0.913180
3648.00	0.909420
3613.00	0.907420
3603.00	0.913620
3708.00	0.912760
3663.00	0.912920
3748.00	0.903880
3683.00	0.910140
3773.00	0.904620
3633.00	0.911860
3678.00	0.911820
3653.00	0.912660
3668.00	0.912680
3713.00	0.913640
3753.00	0.904180
3638.00	0.910500
3618.00	0.907220
3758.00	0.904380
3688.00	0.908480
3723.00	0.910440
3623.00	0.907840
3768.00	0.904600
3643.00	0.909000
3693.00	0.907880
3628.00	0.910420
