# Wavenumber,Transmittence
3376.00,0.870980
3331.00,0.868720
3241.00,0.864880
3306.00,0.867180
3366.00,0.870480
3291.00,0.866280
3386.00,0.871760
3326.00,0.868420
3301.00,0.866920
3246.00,0.864760
3391.00,0.872140
3236.00,0.865020
3271.00,0.865040
3261.00,0.864440
3396.00,0.872560
3356.00,0.869980
3351.00,0.869720
3346.00,0.869480
3316.00,0.867820
3251.00,0.864640
3341.00,0.869220
3321.00,0.868120
3371.00,0.870720
3361.00,0.870220
3416.00,0.874160
3336.00,0.868980
3401.00,0.872940
3281.00,0.865680
3286.00,0.865980
3421.00,0.874420
3231.00,0.865220
3276.00,0.865380
3411.00,0.873740
3311.00,0.867520
3381.00,0.871340
3406.00,0.873360
3266.00,0.864760
3256.00,0.864520
3296.00,0.866580
