# Wavenumber Transmittence
2481.00 0.857620
2476.00 0.857500
2456.00 0.857760
2526.00 0.859660
2556.00 0.858520
2426.00 0.856280
2531.00 0.859780
2471.00 0.857580
2551.00 0.858920
2441.00 0.857120
2561.00 0.858140
2446.00 0.857320
2451.00 0.857520
2516.00 0.859420
2461.00 0.857800
2421.00 0.856200
2436.00 0.856880
2491.00 0.858120
2466.00 0.857720
2506.00 0.859080
2431.00 0.856580
2501.00 0.858820
2546.00 0.859260
2496.00 0.858460
2416.00 0.856200
2411.00 0.856180
2541.00 0.859520
2521.00 0.859540
2511.00 0.859240
2486.00 0.857880
2536.00 0.859780
