# Wavenumber,Transmittence
2956.00,0.730640
2891.00,0.736900
2961.00,0.747520
2931.00,0.618560
3001.00,0.712100
2916.00,0.736060
2926.00,0.631860
2881.00,0.719880
2866.00,0.779600
2861.00,0.800440
2936.00,0.616840
3016.00,0.668520
2871.00,0.753680
2886.00,0.723160
2986.00,0.749740
2941.00,0.625220
2946.00,0.657160
2996.00,0.727660
2971.00,0.767580
2901.00,0.773500
2851.00,0.830880
2841.00,0.847700
2896.00,0.759360
2911.00,0.766940
2906.00,0.772900
3011.00,0.685480
3021.00,0.618980
2951.00,0.704520
3006.00,0.697520
2966.00,0.761280
2976.00,0.764380
2856.00,0.815980
2846.00,0.844520
2876.00,0.731160
2981.00,0.757460
2991.00,0.739980
2921.00,0.667880
