# Wavenumber Transmittence
2816.00 0.855980
2746.00 0.849680
2866.00 0.779600
2831.00 0.850580
2806.00 0.859720
2756.00 0.854760
2796.00 0.862420
2766.00 0.861720
2861.00 0.800440
2876.00 0.731160
2771.00 0.863740
2741.00 0.849640
2751.00 0.851480
2781.00 0.863780
2736.00 0.850520
2791.00 0.863020
2826.00 0.852380
2811.00 0.857840
2726.00 0.854020
2846.00 0.844520
2786.00 0.863280
2841.00 0.847700
2821.00 0.854140
2856.00 0.815980
2731.00 0.852120
2836.00 0.848840
2801.00 0.861400
2721.00 0.856220
2851.00 0.830880
2761.00 0.858680
2776.00 0.864300
2871.00 0.753680
