# Wavenumber,Transmittence
653.75,1.007400
639.69,1.005000
569.38,0.983200
710.00,1.013200
555.31,0.974400
705.31,1.013000
663.13,1.007800
635.00,1.004200
695.94,1.009600
560.00,0.978000
602.19,0.994800
625.63,1.001200
677.19,0.999400
583.44,0.988800
700.63,1.012200
611.56,0.997200
541.25,0.970000
719.38,1.015000
658.44,1.006600
616.25,0.998800
578.75,0.988200
686.56,1.008000
691.25,1.008000
620.94,1.000400
724.06,1.020200
649.06,1.007800
630.31,1.002400
644.38,1.007000
564.69,0.981200
545.94,0.970000
728.75,1.012800
597.50,0.994000
606.88,0.995400
714.69,1.013400
592.81,0.992400
550.63,0.972000
574.06,0.985600
672.50,1.002000
667.81,1.011400
588.13,0.991400
681.88,1.007200
