# Wavenumber Transmittence
513.13 0.969400
564.69 0.981200
522.50 0.969000
536.56 0.970000
466.25 0.968000
480.31 0.970000
574.06 0.985600
555.31 0.974400
531.88 0.969000
597.50 0.994000
470.94 0.968800
545.94 0.970000
517.81 0.969000
475.63 0.969400
499.06 0.970400
508.44 0.970000
588.13 0.991400
569.38 0.983200
461.56 0.966000
550.63 0.972000
592.81 0.992400
583.44 0.988800
541.25 0.970000
527.19 0.969000
503.75 0.970000
560.00 0.978000
485.00 0.972000
489.69 0.972000
578.75 0.988200
494.38 0.972000
